data-time,wind,dir,slp,t2,rh2,td2,nwp_wind,nwp_dir,nwp_u,nwp_v,nwp_t,nwp_rh,nwp_psfc,nwp_slp,residual
2018-10-25-11:00:00,2.73,312.0,1009.8,285.35,76.0,281.28,2.9006,241.23288,0.72858,-2.39049,284.19525,79.86883,1006.5293,1013.51166,-0.17059999999999986
2018-10-25-12:00:00,2.79,348.0,1010.9,283.45,79.0,279.99,3.4855,313.8197,2.51487,-2.41333,283.66144,73.36197,1008.21594,1015.21375,-0.6955
2018-10-25-13:00:00,7.23,326.0,1011.8,286.65,26.0,267.56,4.26184,305.86026,3.49854,-2.26992,283.44147,59.44284,1008.84637,1015.89044,2.96816
2018-10-25-14:00:00,3.83,294.0,1012.6,285.35,28.0,267.4,5.03818,297.90085,4.48222,-2.12651,283.22147,45.52372,1009.47681,1016.56708,-1.2081799999999996
2018-10-25-15:00:00,6.75,298.0,1013.2,285.45,21.0,263.74,5.81452,289.94141,5.4659,-1.98309,283.0015,31.6046,1010.10724,1017.24377,0.9354800000000001
2018-10-25-16:00:00,10.18,292.0,1013.2,284.95,17.0,260.63,5.65587,294.0498,5.14864,-2.27207,282.42419,27.81575,1010.03619,1017.16272,4.5241299999999995
2018-10-25-17:00:00,11.08,304.0,1013.1,284.05,17.0,259.88,5.49721,298.15823,4.83139,-2.56106,281.84689,24.02691,1009.96509,1017.08167,5.58279
2018-10-25-18:00:00,4.65,290.0,1013.4,282.85,21.0,261.52,5.33855,302.26663,4.51413,-2.85004,281.26959,20.23807,1009.89404,1017.00061,-0.6885499999999993
2018-10-25-19:00:00,6.71,311.0,1013.3,282.45,20.0,260.56,5.38066,298.23276,4.71939,-2.52798,280.87732,20.62753,1009.80145,1016.95978,1.3293400000000002
2018-10-25-20:00:00,6.88,295.0,1013.2,282.05,21.0,260.83,5.42277,294.19891,4.92464,-2.20593,280.48505,21.01698,1009.70886,1016.91895,1.45723
2018-10-25-21:00:00,4.85,274.0,1013.3,281.25,23.0,261.29,5.46487,290.16504,5.1299,-1.88388,280.09277,21.40644,1009.61627,1016.87811,-0.6148700000000007
2018-10-25-22:00:00,6.78,282.0,1013.4,280.85,24.0,261.48,5.64712,288.65826,5.34956,-1.79631,280.17307,22.28575,1010.08569,1017.37061,1.13288
2018-10-25-23:00:00,5.74,286.0,1013.9,280.45,25.0,261.65,5.82936,287.15146,5.56923,-1.70873,280.25333,23.16506,1010.55511,1017.86316,-0.0893600000000001
2018-10-26-00:00:01,6.19,294.0,1014.6,281.55,25.0,262.61,6.01161,285.64468,5.78889,-1.62115,280.33362,24.04437,1011.02454,1018.35565,0.17839000000000027
2018-10-26-01:00:00,10.03,288.0,1015.4,281.85,23.0,261.81,6.74487,290.21683,6.2448,-2.42282,281.30383,23.11956,1011.17297,1018.47229,3.2851299999999997
2018-10-26-02:00:00,10.01,284.0,1015.2,282.75,23.0,262.58,7.47813,294.78894,6.70071,-3.22448,282.27408,22.19475,1011.32135,1018.58899,2.5318699999999996
2018-10-26-03:00:00,9.33,284.0,1015.8,283.45,21.0,262.03,8.21139,299.36108,7.15662,-4.02614,283.24429,21.26994,1011.46979,1018.70563,1.1186100000000003
2018-10-26-04:00:00,11.73,288.0,1015.5,284.25,20.0,262.09,7.95071,303.29395,6.63554,-4.31399,284.0524,20.16916,1011.03729,1018.2348,3.7792900000000005
2018-10-26-05:00:00,9.55,305.0,1015.2,285.35,19.0,262.37,7.69003,307.22681,6.11447,-4.60184,284.86047,19.06838,1010.60486,1017.76398,1.8599700000000006
2018-10-26-06:00:00,8.72,291.0,1014.6,285.65,19.0,262.62,7.42935,311.15967,5.5934,-4.88969,285.66858,17.9676,1010.17236,1017.29315,1.2906500000000003
2018-10-26-07:00:00,8.48,288.0,1014.9,285.45,18.0,261.77,6.34138,311.10657,4.77682,-4.17073,285.00574,18.29533,1010.38098,1017.48749,2.1386200000000004
2018-10-26-08:00:00,10.68,295.0,1014.9,285.25,18.0,261.6,5.25341,311.05344,3.96025,-3.45176,284.3429,18.62306,1010.58966,1017.68188,5.42659
2018-10-26-09:00:00,7.89,291.0,1015.4,284.75,18.0,261.18,4.16543,311.00034,3.14368,-2.73279,283.68005,18.95079,1010.79828,1017.87622,3.72457
2018-10-26-10:00:00,4.5,322.0,1016.0,282.95,22.0,262.19,4.13223,312.98526,3.02086,-2.81232,282.72989,19.70021,1011.62671,1018.74957,0.36777000000000015
2018-10-26-11:00:00,3.46,318.0,1016.6,281.75,25.0,262.78,4.09903,314.97021,2.89804,-2.89186,281.77975,20.44964,1012.45508,1019.62292,-0.63903
2018-10-26-12:00:00,3.77,331.0,1017.2,280.75,26.0,262.41,2.38445,288.48401,2.26144,-0.75597,278.36029,31.16906,1013.91766,1021.02875,1.3855499999999998
2018-10-26-13:00:00,5.47,336.0,1017.3,281.55,23.0,261.55,2.58037,303.52716,1.94794,-1.39149,277.96054,32.15203,1014.36761,1021.49896,2.88963
2018-10-26-14:00:00,6.67,329.0,1017.5,282.15,21.0,260.92,2.77629,318.57031,1.63443,-2.02702,277.56082,33.135,1014.81757,1021.96918,3.89371
2018-10-26-15:00:00,5.64,342.0,1017.9,281.25,23.0,261.29,2.97221,333.61346,1.32092,-2.66255,277.16107,34.11798,1015.26752,1022.43939,2.6677899999999997
2018-10-26-16:00:00,6.34,343.0,1017.8,281.95,22.0,261.33,3.00955,313.94019,1.9054,-1.85737,277.22604,33.36587,1015.10669,1022.26648,3.33045
2018-10-26-17:00:00,5.69,341.0,1017.6,281.55,22.0,260.99,3.0469,294.26688,2.48987,-1.05219,277.29099,32.61375,1014.9458,1022.09357,2.6431000000000004
2018-10-26-18:00:00,3.82,322.0,1017.4,280.45,25.0,261.65,3.08425,274.5936,3.07434,-0.24701,277.35596,31.86164,1014.78497,1021.92065,0.7357499999999999
2018-10-26-19:00:00,2.49,266.0,1017.2,280.75,26.0,262.41,2.87549,274.34705,2.86703,-0.21974,277.07547,33.40482,1014.73053,1021.89606,-0.3854899999999999
2018-10-26-20:00:00,1.05,89.0,1017.1,278.05,34.0,263.45,2.66673,274.10049,2.65972,-0.19247,276.79501,34.948,1014.67603,1021.87146,-1.6167299999999998
2018-10-26-21:00:00,1.82,179.0,1017.2,278.45,34.0,263.8,2.45797,273.85394,2.45241,-0.16521,276.51453,36.49118,1014.62158,1021.84686,-0.6379699999999999
2018-10-26-22:00:00,1.47,284.0,1017.5,278.75,33.0,263.69,2.46988,264.09207,2.38563,0.24683,277.36401,36.82106,1014.8728,1022.11292,-0.9998799999999999
2018-10-26-23:00:00,1.53,175.0,1017.5,278.85,38.0,265.61,2.4818,254.33018,2.31885,0.65886,278.2135,37.15093,1015.12396,1022.37897,-0.9517999999999998
2018-10-27-00:00:01,1.58,184.0,1018.1,282.65,29.0,265.48,2.49372,244.5683,2.25208,1.07089,279.06299,37.48081,1015.37518,1022.64502,-0.9137200000000001
2018-10-27-01:00:00,2.22,234.0,1018.1,284.55,27.0,266.22,3.06284,245.80411,2.80229,1.23226,281.5715,32.76657,1014.82263,1022.03815,-0.8428399999999998
2018-10-27-02:00:00,3.97,219.0,1017.5,286.05,22.0,264.85,3.63197,247.03992,3.3525,1.39363,284.08005,28.05233,1014.27008,1021.43127,0.3380300000000003
2018-10-27-03:00:00,3.4,224.0,1016.4,287.05,21.0,265.1,4.20109,248.27573,3.90271,1.55499,286.58856,23.33809,1013.71753,1020.8244,-0.8010899999999999
2018-10-27-04:00:00,4.22,184.0,1015.1,287.65,20.0,264.98,4.7889,260.01431,4.53512,0.57282,287.53488,22.6788,1012.41626,1019.51874,-0.5689000000000002
2018-10-27-05:00:00,4.38,210.0,1013.5,289.35,20.0,266.42,5.37671,271.7529,5.16752,-0.40935,288.48117,22.01951,1011.11499,1018.21313,-0.9967100000000002
2018-10-27-06:00:00,8.96,282.0,1012.2,291.25,19.0,267.35,5.96452,283.49149,5.79993,-1.39153,289.42749,21.36022,1009.81372,1016.90747,2.9954800000000006
2018-10-27-07:00:00,8.21,297.0,1011.6,291.25,20.0,268.03,4.96443,277.96982,4.85328,-0.87471,288.77597,23.30139,1009.18805,1016.21417,3.2455700000000007
2018-10-27-08:00:00,8.0,287.0,1010.9,291.75,20.0,268.45,3.96433,272.44815,3.90663,-0.35788,288.12448,25.24256,1008.56238,1015.52081,4.03567
2018-10-27-09:00:00,3.57,296.0,1010.7,290.75,21.0,268.25,2.96424,266.92648,2.95998,0.15894,287.47296,27.18372,1007.93671,1014.82751,0.6057599999999996
2018-10-27-10:00:00,4.3,272.0,1010.6,290.65,21.0,268.17,2.82153,279.96689,2.65682,-0.39151,285.14975,34.45639,1008.24219,1015.19379,1.4784699999999997
2018-10-27-11:00:00,3.41,289.0,1010.9,289.35,23.0,268.27,2.67883,293.00732,2.35367,-0.94196,282.82657,41.72907,1008.54767,1015.56,0.7311700000000001
2018-10-27-12:00:00,6.58,304.0,1010.9,289.75,20.0,266.76,2.10891,300.71783,1.81302,-1.07726,282.85675,36.96901,1008.52063,1015.47314,4.47109
2018-10-27-13:00:00,3.62,312.0,1011.3,287.45,24.0,267.19,2.01164,312.16196,1.46418,-1.26734,282.55478,38.50605,1008.61951,1015.63208,1.6083600000000002
2018-10-27-14:00:00,8.2,334.0,1011.5,287.85,23.0,266.98,1.91437,323.60611,1.11534,-1.45743,282.25278,40.0431,1008.71844,1015.79108,6.285629999999999
2018-10-27-15:00:00,4.51,350.0,1011.5,286.15,27.0,267.62,1.8171,335.05023,0.76649,-1.64752,281.95081,41.58014,1008.81732,1015.95001,2.6929
2018-10-27-16:00:00,4.39,260.0,1010.9,286.25,27.0,267.71,2.14591,316.49603,1.43299,-1.25078,281.62982,40.69966,1008.2785,1015.38458,2.2440899999999995
2018-10-27-17:00:00,4.43,265.0,1010.0,286.25,27.0,267.71,2.47471,297.94183,2.09948,-0.85403,281.30881,39.81917,1007.73975,1014.81915,1.9552899999999998
2018-10-27-18:00:00,6.41,295.0,1009.1,286.35,27.0,267.79,2.80352,279.38763,2.76598,-0.45729,280.98782,38.93869,1007.20093,1014.25372,3.6064800000000004
2018-10-27-19:00:00,7.32,309.0,1008.2,286.45,28.0,268.36,3.39955,280.96835,3.32821,-0.67849,281.73456,36.99966,1006.82678,1013.87897,3.92045
2018-10-27-20:00:00,8.18,301.0,1007.5,286.85,27.0,268.23,3.99557,282.54904,3.89045,-0.89969,282.48129,35.06063,1006.45258,1013.50415,4.18443
2018-10-27-21:00:00,6.48,294.0,1007.4,286.95,27.0,268.32,4.5916,284.12976,4.45268,-1.1209,283.22803,33.1216,1006.07843,1013.12939,1.8884000000000007
2018-10-27-22:00:00,6.65,293.0,1007.4,286.95,27.0,268.32,4.6945,285.86624,4.50973,-1.28819,283.71692,32.71746,1006.00275,1013.07544,1.9555000000000007
2018-10-27-23:00:00,5.63,302.0,1007.1,286.65,28.0,268.54,4.79741,287.60272,4.56677,-1.45549,284.20578,32.31333,1005.92706,1013.02148,0.8325899999999997
2018-10-28-00:00:01,3.95,341.0,1007.9,286.85,30.0,269.64,4.90031,289.3392,4.62381,-1.62279,284.69467,31.90919,1005.85138,1012.96753,-0.95031
2018-10-28-01:00:00,3.9,322.0,1008.1,288.95,27.0,270.07,5.61327,296.19934,4.8821,-2.58757,286.07166,30.0418,1005.61224,1012.71606,-1.71327
2018-10-28-02:00:00,5.33,308.0,1007.5,289.55,25.0,269.55,6.32623,303.05948,5.14039,-3.55235,287.44864,28.17442,1005.37305,1012.4646,-0.9962299999999997
2018-10-28-03:00:00,6.36,333.0,1007.6,290.05,25.0,269.99,7.0392,309.91962,5.39868,-4.51714,288.82562,26.30703,1005.13391,1012.21313,-0.6791999999999998
2018-10-28-04:00:00,5.96,331.0,1007.2,289.55,27.0,270.59,6.77081,316.02081,4.69343,-4.77795,289.17749,26.13979,1004.4278,1011.42853,-0.81081
2018-10-28-05:00:00,7.97,299.0,1006.6,289.45,26.0,269.99,6.50242,322.12204,3.98817,-5.03877,289.52936,25.97255,1003.72174,1010.64398,1.4675799999999999
2018-10-28-06:00:00,6.49,302.0,1006.5,288.85,30.0,271.41,6.23403,328.22324,3.28291,-5.29959,289.88123,25.8053,1003.01562,1009.85938,0.2559700000000005
2018-10-28-07:00:00,8.78,299.0,1007.0,288.75,31.0,271.76,5.86748,331.1088,2.86063,-5.10706,288.9545,27.63986,1003.5777,1010.49628,2.9125199999999998
2018-10-28-08:00:00,6.76,338.0,1007.6,288.25,32.0,271.75,5.50093,333.99432,2.43835,-4.91453,288.0278,29.47441,1004.13983,1011.13312,1.2590699999999995
2018-10-28-09:00:00,9.06,320.0,1008.2,287.75,30.0,270.43,5.13438,336.87988,2.01607,-4.722,287.10107,31.30897,1004.7019,1011.77002,3.9256200000000003
2018-10-28-10:00:00,8.2,329.0,1009.4,286.75,32.0,270.42,5.11827,338.05063,1.91297,-4.74505,286.2739,33.42216,1005.63037,1012.70605,3.0817299999999994
2018-10-28-11:00:00,11.78,327.0,1010.3,286.25,30.0,269.11,5.10217,339.22141,1.80988,-4.76809,285.44672,35.53536,1006.55878,1013.64209,6.677829999999999
2018-10-28-12:00:00,11.98,344.0,1010.6,285.15,29.0,267.69,3.52297,1.17511,-0.07225,-3.52223,283.13611,41.35064,1007.80389,1014.93628,8.45703
2018-10-28-13:00:00,9.75,2.0,1011.5,284.45,28.0,266.61,3.59791,114.63976,0.3468,-3.53334,282.87302,39.12722,1008.32538,1015.45587,6.152089999999999
2018-10-28-14:00:00,4.83,8.0,1012.1,283.05,32.0,267.13,3.67285,228.10442,0.76585,-3.54444,282.60995,36.90379,1008.8468,1015.9754,1.1571500000000001
2018-10-28-15:00:00,3.98,51.0,1012.3,281.15,35.0,266.61,3.74778,341.56906,1.18491,-3.55554,282.34686,34.68037,1009.36829,1016.495,0.23221999999999987
2018-10-28-16:00:00,3.82,50.0,1012.2,280.35,36.0,266.26,4.07909,341.47156,1.2973,-3.86728,281.99036,34.63347,1009.67535,1016.83252,-0.25909000000000004
2018-10-28-17:00:00,2.75,24.0,1012.6,279.25,38.0,265.97,4.4104,341.37402,1.4097,-4.17903,281.63382,34.58657,1009.98236,1017.16998,-1.6604
2018-10-28-18:00:00,4.97,20.0,1012.9,279.65,36.0,265.62,4.74171,341.27652,1.52209,-4.49077,281.27731,34.53967,1010.28943,1017.50751,0.22828999999999944
2018-10-28-19:00:00,5.09,26.0,1012.8,279.45,34.0,264.7,4.39421,228.24347,0.96788,-4.22603,280.54196,33.86776,1010.43597,1017.6604,0.6957899999999997
2018-10-28-20:00:00,5.52,29.0,1013.2,279.85,28.0,262.56,4.04671,115.21043,0.41367,-3.96129,279.80658,33.19585,1010.58258,1017.81335,1.4732899999999995
2018-10-28-21:00:00,9.1,342.0,1013.8,281.55,26.0,263.11,3.69922,2.1774,-0.14055,-3.69655,279.07123,32.52394,1010.72913,1017.96625,5.400779999999999
2018-10-28-22:00:00,8.22,333.0,1014.3,280.75,24.0,261.39,3.68384,119.48505,0.03146,-3.67561,279.42282,33.01188,1011.46143,1018.68231,4.536160000000001
2018-10-28-23:00:00,4.44,320.0,1014.9,280.75,23.0,260.86,3.66846,236.79269,0.20348,-3.65467,279.77438,33.49981,1012.19379,1019.39832,0.7715400000000003
2018-10-29-00:00:01,7.3,314.0,1016.0,282.35,25.0,263.3,3.65308,354.10034,0.37549,-3.63373,280.12598,33.98774,1012.92609,1020.11438,3.6469199999999997
2018-10-29-01:00:00,6.2,305.0,1016.4,284.05,23.0,263.7,4.00141,343.16644,1.2295,-3.64464,281.73245,30.99269,1012.95288,1020.1427,2.1985900000000003
2018-10-29-02:00:00,7.09,324.0,1016.2,285.55,23.0,265.0,4.34975,332.23254,2.08352,-3.65555,283.33896,27.99764,1012.97961,1020.17108,2.7402499999999996
2018-10-29-03:00:00,6.84,333.0,1016.0,286.55,21.0,264.67,4.69808,321.29865,2.93753,-3.66646,284.94543,25.0026,1013.00641,1020.1994,2.14192
2018-10-29-04:00:00,4.76,339.0,1015.9,287.25,22.0,265.88,4.33195,322.40729,2.65301,-3.42267,285.94455,24.27564,1012.47198,1019.62811,0.4280499999999998
2018-10-29-05:00:00,7.07,319.0,1015.2,288.55,21.0,266.38,3.96581,323.51593,2.36849,-3.17888,286.9437,23.54869,1011.93756,1019.05688,3.1041900000000004
2018-10-29-06:00:00,7.62,317.0,1014.9,289.25,20.0,266.34,3.59968,324.62457,2.08397,-2.93509,287.94281,22.82174,1011.40314,1018.4856,4.02032
2018-10-29-07:00:00,7.87,312.0,1014.7,288.95,20.0,266.08,2.94044,237.77744,0.90303,-2.19303,286.61957,29.10137,1011.58099,1018.63208,4.92956
2018-10-29-08:00:00,6.39,313.0,1015.0,288.55,20.0,265.74,2.28121,150.93028,-0.27791,-1.45097,285.29633,35.381,1011.75891,1018.7785,4.108789999999999
2018-10-29-09:00:00,5.39,321.0,1015.3,287.15,23.0,266.37,1.62197,64.08314,-1.45885,-0.70891,283.97308,41.66064,1011.93677,1018.92499,3.7680299999999995
2018-10-29-10:00:00,4.51,300.0,1015.7,285.85,25.0,266.34,1.52839,154.6463,-0.7891,-0.8803,282.37625,46.86794,1012.61121,1019.63,2.98161
2018-10-29-11:00:00,2.31,321.0,1016.5,283.55,30.0,266.72,1.43481,245.20947,-0.11936,-1.0517,280.77945,52.07524,1013.28558,1020.33496,0.8751900000000001
2018-10-29-12:00:00,2.03,333.0,1017.1,282.15,33.0,266.73,2.42953,0.56242,-0.02385,-2.42941,281.94061,35.88256,1013.5578,1020.70935,-0.3995300000000004
2018-10-29-13:00:00,1.7,342.0,1017.8,281.85,35.0,267.24,2.53688,109.18893,0.49111,-2.38393,281.19232,37.98968,1014.18518,1021.31165,-0.8368800000000001
2018-10-29-14:00:00,4.69,360.0,1018.1,280.35,42.0,268.29,2.64423,217.81543,1.00607,-2.33845,280.444,40.09679,1014.81262,1021.91394,2.0457700000000005
2018-10-29-15:00:00,2.96,308.0,1018.5,283.05,33.0,267.53,2.75159,326.44196,1.52103,-2.29297,279.69571,42.20391,1015.44,1022.51624,0.20840999999999976
2018-10-29-16:00:00,3.99,296.0,1018.4,282.95,33.0,267.44,2.54847,326.6319,1.40281,-2.1276,279.00345,44.77076,1015.50989,1022.65143,1.4415300000000002
2018-10-29-17:00:00,3.64,296.0,1018.3,282.15,38.0,268.6,2.34536,326.82181,1.2846,-1.96224,278.31116,47.3376,1015.57977,1022.78668,1.2946400000000002
2018-10-29-18:00:00,3.87,292.0,1018.4,281.95,39.0,268.76,2.14224,327.01175,1.16638,-1.79688,277.6189,49.90444,1015.64966,1022.92188,1.72776
2018-10-29-19:00:00,2.57,274.0,1018.1,281.05,42.0,268.93,2.21729,328.14331,1.16729,-1.8841,277.32254,51.20505,1015.70703,1022.95813,0.35270999999999963
2018-10-29-20:00:00,3.69,316.0,1018.1,280.75,42.0,268.66,2.29233,329.27487,1.1682,-1.97132,277.02618,52.50566,1015.76434,1022.99438,1.3976699999999997
2018-10-29-21:00:00,1.13,36.0,1018.4,279.15,49.0,269.24,2.36737,330.40643,1.16911,-2.05855,276.72983,53.80626,1015.82172,1023.03064,-1.2373700000000003
2018-10-29-22:00:00,2.85,360.0,1018.7,276.25,62.0,269.67,2.59622,334.07477,1.10391,-2.33723,277.43597,51.48231,1016.26678,1023.48859,0.2537799999999999
2018-10-29-23:00:00,1.95,342.0,1019.3,277.15,62.0,270.53,2.82506,337.7431,1.0387,-2.61591,278.14209,49.15836,1016.71179,1023.94647,-0.8750600000000002
2018-10-30-00:00:01,0.85,316.0,1019.8,281.55,48.0,271.19,3.05391,341.41144,0.9735,-2.89459,278.84824,46.83441,1017.15686,1024.40442,-2.20391
2018-10-30-01:00:00,1.45,339.0,1020.2,284.15,37.0,270.05,2.54557,340.73373,0.82849,-2.4067,280.95468,41.76749,1017.12372,1024.3363,-1.0955700000000002
2018-10-30-02:00:00,0.78,230.0,1019.7,285.65,34.0,270.26,2.03723,340.05603,0.68348,-1.91881,283.0611,36.70057,1017.09052,1024.26807,-1.25723
2018-10-30-03:00:00,5.36,328.0,1019.2,288.45,26.0,269.12,1.52888,339.37833,0.53847,-1.43092,285.16754,31.63365,1017.05737,1024.19995,3.8311200000000003
2018-10-30-04:00:00,5.27,326.0,1018.7,289.65,23.0,268.52,1.24298,238.52768,0.22488,-1.13303,286.06985,30.22349,1016.64081,1023.77124,4.027019999999999
2018-10-30-05:00:00,3.52,291.0,1018.3,289.65,23.0,268.52,0.95708,137.67703,-0.08871,-0.83514,286.9722,28.81334,1016.22424,1023.34247,2.56292
2018-10-30-06:00:00,2.5,20.0,1017.6,289.65,23.0,268.52,0.67118,36.82637,-0.4023,-0.53725,287.87451,27.40318,1015.80768,1022.91376,1.82882
2018-10-30-07:00:00,4.25,79.0,1017.8,289.55,24.0,269.01,1.59587,70.02849,-1.0597,0.47394,286.62323,30.13465,1016.03967,1023.14252,2.6541300000000003
2018-10-30-08:00:00,3.63,98.0,1018.1,288.95,25.0,269.03,2.52057,103.23061,-1.7171,1.48513,285.37198,32.86612,1016.27161,1023.37122,1.1094299999999997
2018-10-30-09:00:00,2.51,91.0,1018.7,287.15,27.0,268.49,3.44527,136.43274,-2.3745,2.49632,284.1207,35.5976,1016.5036,1023.59998,-0.93527
2018-10-30-10:00:00,1.92,131.0,1019.5,286.65,28.0,268.54,2.88055,191.3494,-1.08362,1.36199,282.91913,39.41393,1017.19238,1024.29224,-0.96055
2018-10-30-11:00:00,1.08,104.0,1020.6,285.75,31.0,269.11,2.31584,246.26605,0.20725,0.22766,281.71756,43.23026,1017.88116,1024.98462,-1.23584
2018-10-30-12:00:00,1.96,131.0,1021.4,284.65,36.0,270.13,1.44772,346.4707,0.33868,-1.40755,280.05472,53.85706,1018.54236,1025.72754,0.5122800000000001
2018-10-30-13:00:00,3.14,99.0,1022.0,282.65,40.0,269.74,1.79975,260.77655,-0.60876,-0.94728,279.51654,54.68916,1019.09039,1026.26587,1.3402500000000002
2018-10-30-14:00:00,2.28,91.0,1022.9,281.65,43.0,269.8,2.15178,175.08238,-1.55621,-0.487,278.97836,55.52126,1019.63837,1026.8042,0.12821999999999978
2018-10-30-15:00:00,2.36,87.0,1022.9,280.75,45.0,269.58,2.5038,89.38822,-2.50366,-0.02673,278.44019,56.35337,1020.1864,1027.34253,-0.14380000000000015
2018-10-30-16:00:00,2.82,68.0,1022.7,280.75,46.0,269.88,2.18015,63.02668,-1.7605,-0.52053,277.67633,57.49891,1020.20447,1027.43188,0.63985
2018-10-30-17:00:00,1.81,9.0,1022.8,278.95,55.0,270.61,1.85649,36.66514,-1.01733,-1.01432,276.91251,58.64444,1020.22247,1027.52124,-0.04648999999999992
2018-10-30-18:00:00,1.37,347.0,1022.7,278.95,54.0,270.36,1.53284,10.3036,-0.27417,-1.50812,276.14865,59.78998,1020.24054,1027.6106,-0.16283999999999987
2018-10-30-19:00:00,2.24,355.0,1022.6,276.75,62.0,270.14,1.56271,120.41186,-0.00339,-1.51561,275.63968,64.78479,1020.13898,1027.45581,0.6772900000000002
2018-10-30-20:00:00,1.92,353.0,1022.6,276.35,66.0,270.61,1.59259,230.52011,0.26738,-1.52311,275.13074,69.77961,1020.03748,1027.30103,0.32741
2018-10-30-21:00:00,2.03,329.0,1022.8,276.65,64.0,270.48,1.62246,340.62836,0.53816,-1.53061,274.62177,74.77442,1019.93591,1027.14624,0.4075399999999998
2018-10-30-22:00:00,1.68,337.0,1023.0,275.95,66.0,270.22,1.90498,233.65164,0.08125,-1.79557,275.57529,69.70462,1020.2171,1027.47229,-0.22497999999999996
2018-10-30-23:00:00,2.51,351.0,1023.4,276.25,66.0,270.51,2.18751,126.67494,-0.37566,-2.06053,276.52881,64.63482,1020.49835,1027.79834,0.3224899999999997
2018-10-31-00:00:01,2.6,351.0,1024.1,279.15,57.0,271.28,2.47003,19.69826,-0.83257,-2.32549,277.48233,59.56502,1020.77954,1028.12439,0.12997000000000014
2018-10-31-01:00:00,2.7,2.0,1024.3,281.65,45.0,270.41,1.98458,17.32989,-0.62871,-1.88009,279.85715,51.13469,1020.72229,1028.01819,0.7154200000000002
2018-10-31-02:00:00,2.38,358.0,1023.8,283.95,37.0,269.87,1.49913,14.96151,-0.42486,-1.43469,282.23199,42.70437,1020.66504,1027.91187,0.8808699999999998
2018-10-31-03:00:00,1.68,31.0,1023.3,285.65,33.0,269.86,1.01367,12.59314,-0.22101,-0.98929,284.60681,34.27404,1020.60779,1027.80566,0.6663299999999999
2018-10-31-04:00:00,1.23,348.0,1022.6,287.55,30.0,270.26,1.17472,35.88342,-0.64196,-0.72496,285.67599,32.5088,1019.82129,1027.01318,0.055279999999999996
2018-10-31-05:00:00,0.9,355.0,1021.7,288.75,26.0,269.38,1.33576,59.17369,-1.06292,-0.46063,286.74515,30.74355,1019.03485,1026.22058,-0.43576000000000004
2018-10-31-06:00:00,1.52,342.0,1021.1,290.15,24.0,269.52,1.4968,82.46397,-1.48387,-0.1963,287.81433,28.97831,1018.24835,1025.4281,0.02320000000000011
2018-10-31-07:00:00,2.0,130.0,1020.9,289.45,25.0,269.47,1.60168,109.85706,-1.14915,0.45139,286.45993,33.74933,1018.32928,1025.49817,0.39832
2018-10-31-08:00:00,1.69,107.0,1020.9,289.35,24.0,268.83,1.70656,137.25015,-0.81444,1.09908,285.1055,38.52036,1018.41016,1025.56812,-0.01656000000000013
2018-10-31-09:00:00,1.85,133.0,1020.8,288.75,24.0,268.32,1.81144,164.64325,-0.47972,1.74677,283.7511,43.29138,1018.49109,1025.63818,0.03856000000000015
2018-10-31-10:00:00,1.82,203.0,1021.3,287.05,28.0,268.89,1.72502,210.34367,0.12018,0.89229,282.47989,46.43834,1018.83032,1025.99854,0.09498000000000006
2018-10-31-11:00:00,0.83,304.0,1021.8,285.55,31.0,268.93,1.6386,256.0441,0.72008,0.03782,281.20871,49.5853,1019.16949,1026.35901,-0.8086000000000001
2018-10-31-12:00:00,0.89,303.0,1022.2,283.85,38.0,270.14,1.34866,302.4043,1.13866,-0.72273,281.00214,49.89217,1019.60956,1026.65002,-0.45865999999999996
2018-10-31-13:00:00,2.07,338.0,1022.6,280.95,54.0,272.24,1.37278,206.49438,0.63911,-0.94004,279.89441,58.00502,1019.86774,1026.94861,0.69722
2018-10-31-14:00:00,1.16,17.0,1023.1,280.75,51.0,271.27,1.3969,110.58447,0.13956,-1.15735,278.78668,66.11786,1020.12598,1027.24707,-0.2369000000000001
